"Station Name","BARRIE-ORO"
"Province","ONTARIO"
"Latitude","44.48"
"Longitude","-79.55"
"Elevation","289.00"
"Climate Identifier","6117700"
"WMO Identifier","71314"
"TC Identifier","XBI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-02-01 00:00","2017","02","01","00:00","-6.7","","-7.8","","92","","10","","6","","","","97.08","","","","-10","","NA"
"2017-02-01 01:00","2017","02","01","01:00","-6.8","","-7.9","","92","","10","","6","","","","97.09","","","","-10","","NA"
"2017-02-01 02:00","2017","02","01","02:00","-6.9","","-8.0","","92","","12","","6","","","","97.11","","","","-10","","NA"
"2017-02-01 03:00","2017","02","01","03:00","-7.4","","-8.4","","93","","13","","5","","","","97.12","","","","-10","","NA"
"2017-02-01 04:00","2017","02","01","04:00","-7.4","","-8.4","","93","","14","","5","","","","97.12","","","","-10","","NA"
"2017-02-01 05:00","2017","02","01","05:00","-7.2","","-8.2","","92","","","","0","","","","97.14","","","","","","NA"
"2017-02-01 06:00","2017","02","01","06:00","-7.0","","-8.0","","92","","","","0","","","","97.14","","","","","","NA"
"2017-02-01 07:00","2017","02","01","07:00","-5.7","","-6.5","","94","","26","","4","","","","97.19","","","","-8","","NA"
"2017-02-01 08:00","2017","02","01","08:00","-4.2","","-5.0","","94","","27","","9","","","","97.26","","","","-8","","NA"
"2017-02-01 09:00","2017","02","01","09:00","-2.9","","-4.0","","92","","26","","12","","","","97.34","","","","-7","","NA"
"2017-02-01 10:00","2017","02","01","10:00","-2.6","","-3.5","","94","","27","","12","","","","97.39","","","","-7","","NA"
"2017-02-01 11:00","2017","02","01","11:00","-1.7","","-5.9","","73","","29","","23","","","","97.45","","","","-8","","NA"
"2017-02-01 12:00","2017","02","01","12:00","-1.2","","-6.8","","65","","29","","30","","","","97.50","","","","-8","","NA"
"2017-02-01 13:00","2017","02","01","13:00","-1.0","","-8.0","","59","","30","","31","","","","97.53","","","","-8","","NA"
"2017-02-01 14:00","2017","02","01","14:00","-1.9","","-5.7","","75","","28","","21","","","","97.57","","","","-8","","NA"
"2017-02-01 15:00","2017","02","01","15:00","-3.1","","-4.9","","88","","28","","18","","","","97.65","","","","-9","","NA"
"2017-02-01 16:00","2017","02","01","16:00","-2.5","","-4.5","","86","","26","","9","","","","97.65","","","","-6","","NA"
"2017-02-01 17:00","2017","02","01","17:00","-2.6","","-4.4","","88","","24","","5","","","","97.71","","","","-5","","NA"
"2017-02-01 18:00","2017","02","01","18:00","-2.8","","-4.0","","91","","27","","18","","","","97.82","","","","-8","","NA"
"2017-02-01 19:00","2017","02","01","19:00","-3.1","","-5.9","","81","","30","","16","","","","97.90","","","","-8","","NA"
