"Station Name","BARRIE-ORO"
"Province","ONTARIO"
"Latitude","44.48"
"Longitude","-79.55"
"Elevation","289.00"
"Climate Identifier","6117700"
"WMO Identifier","71314"
"TC Identifier","XBI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-06-01 00:00","2017","06","01","00:00","9.6","","7.1","","84","","28","","21","","","","97.88","","","","","","NA"
"2017-06-01 01:00","2017","06","01","01:00","8.6","","6.1","","84","","29","","19","","","","97.87","","","","","","NA"
"2017-06-01 02:00","2017","06","01","02:00","8.0","","5.8","","86","","29","","17","","","","97.88","","","","","","NA"
"2017-06-01 03:00","2017","06","01","03:00","8.0","","4.4","","78","","30","","22","","","","97.86","","","","","","NA"
"2017-06-01 04:00","2017","06","01","04:00","7.3","","4.1","","80","","29","","19","","","","97.88","","","","","","NA"
"2017-06-01 05:00","2017","06","01","05:00","7.0","","4.3","","83","","29","","15","","","","97.96","","","","","","NA"
"2017-06-01 06:00","2017","06","01","06:00","7.9","","4.4","","78","","29","","22","","","","97.99","","","","","","NA"
"2017-06-01 07:00","2017","06","01","07:00","9.0","","4.2","","72","","28","","26","","","","98.02","","","","","","NA"
"2017-06-01 08:00","2017","06","01","08:00","10.6","","4.2","","65","","29","","32","","","","98.02","","","","","","NA"
"2017-06-01 09:00","2017","06","01","09:00","11.7","","4.5","","61","","30","","30","","","","98.05","","","","","","NA"
"2017-06-01 10:00","2017","06","01","10:00","11.9","","3.6","","57","","30","","38","","","","98.08","","","","","","NA"
"2017-06-01 11:00","2017","06","01","11:00","12.5","","4.1","","56","","30","","33","","","","98.13","","","","","","NA"
"2017-06-01 12:00","2017","06","01","12:00","12.4","","0.9","","45","","29","","34","","","","98.12","","","","","","NA"
"2017-06-01 13:00","2017","06","01","13:00","13.1","","1.7","","46","","30","","32","","","","98.10","","","","","","NA"
"2017-06-01 14:00","2017","06","01","14:00","14.3","","2.2","","44","","31","","29","","","","98.08","","","","","","NA"
"2017-06-01 15:00","2017","06","01","15:00","14.8","","3.9","","48","","30","","27","","","","98.08","","","","","","NA"
"2017-06-01 16:00","2017","06","01","16:00","13.7","","2.6","","47","","29","","22","","","","98.04","","","","","","NA"
"2017-06-01 17:00","2017","06","01","17:00","8.8","","6.1","","83","","30","","25","","","","98.14","","","","","","NA"
"2017-06-01 18:00","2017","06","01","18:00","8.8","","7.2","","90","","30","","18","","","","98.13","","","","","","NA"
"2017-06-01 19:00","2017","06","01","19:00","9.1","","7.3","","89","","22","","7","","","","98.02","","","","","","NA"
"2017-06-01 20:00","2017","06","01","20:00","8.2","","6.8","","91","","23","","3","","","","98.03","","","","","","NA"
"2017-06-01 21:00","2017","06","01","21:00","7.1","","6.2","","94","","26","","5","","","","98.06","","","","","","NA"
"2017-06-01 22:00","2017","06","01","22:00","6.4","","5.6","","95","","27","","7","","","","98.03","","","","","","NA"
"2017-06-01 23:00","2017","06","01","23:00","5.6","","4.9","","95","","27","","5","","","","98.03","","","","","","NA"
"2017-06-02 00:00","2017","06","02","00:00","5.5","","4.8","","95","","27","","8","","","","98.02","","","","","","NA"
"2017-06-02 01:00","2017","06","02","01:00","4.9","","3.6","","91","","28","","7","","","","97.99","","","","","","NA"
"2017-06-02 02:00","2017","06","02","02:00","5.0","","3.8","","92","","28","","6","","","","97.98","","","","","","NA"
"2017-06-02 03:00","2017","06","02","03:00","6.2","","4.8","","90","","28","","10","","","","98.00","","","","","","NA"
"2017-06-02 04:00","2017","06","02","04:00","6.2","","4.7","","90","","29","","10","","","","98.03","","","","","","NA"
"2017-06-02 05:00","2017","06","02","05:00","7.2","","5.5","","89","","29","","12","","","","98.06","","","","","","NA"
"2017-06-02 06:00","2017","06","02","06:00","7.8","","6.1","","89","","30","","15","","","","98.14","","","","","","NA"
"2017-06-02 07:00","2017","06","02","07:00","9.6","","6.8","","83","","29","","18","","","","98.20","","","","","","NA"
"2017-06-02 08:00","2017","06","02","08:00","11.6","","7.1","","74","","29","","20","","","","98.24","","","","","","NA"
"2017-06-02 09:00","2017","06","02","09:00","12.8","","6.4","","65","","31","","20","","","","98.26","","","","","","NA"
"2017-06-02 10:00","2017","06","02","10:00","13.8","","6.0","","59","","30","","25","","","","98.27","","","","","","NA"
"2017-06-02 11:00","2017","06","02","11:00","14.3","","4.4","","51","","31","","24","","","","98.26","","","","","","NA"
"2017-06-02 12:00","2017","06","02","12:00","15.3","","4.6","","49","","30","","29","","","","98.27","","","","","","NA"
"2017-06-02 13:00","2017","06","02","13:00","15.4","","4.3","","48","","29","","35","","","","98.25","","","","","","NA"
"2017-06-02 14:00","2017","06","02","14:00","15.4","","2.1","","41","","29","","35","","","","98.26","","","","","","NA"
"2017-06-02 15:00","2017","06","02","15:00","15.6","","2.9","","43","","30","","30","","","","98.23","","","","","","NA"
"2017-06-02 16:00","2017","06","02","16:00","15.9","","3.2","","43","","30","","29","","","","98.21","","","","","","NA"
"2017-06-02 17:00","2017","06","02","17:00","15.4","","3.2","","44","","32","","24","","","","98.19","","","","","","NA"
"2017-06-02 18:00","2017","06","02","18:00","14.6","","3.1","","46","","31","","25","","","","98.16","","","","","","NA"
