"Station Name","BARRIE-ORO"
"Province","ONTARIO"
"Latitude","44.48"
"Longitude","-79.55"
"Elevation","289.00"
"Climate Identifier","6117700"
"WMO Identifier","71314"
"TC Identifier","XBI"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-05-01 00:00","2017","05","01","00:00","3.8","","2.7","","92","","9","","14","","","","97.78","","","","","","NA"
"2017-05-01 01:00","2017","05","01","01:00","3.8","","2.8","","93","","10","","14","","","","97.65","","","","","","NA"
"2017-05-01 02:00","2017","05","01","02:00","3.9","","3.1","","94","","11","","14","","","","97.50","","","","","","NA"
"2017-05-01 03:00","2017","05","01","03:00","4.2","","3.4","","95","","12","","11","","","","97.47","","","","","","NA"
"2017-05-01 04:00","2017","05","01","04:00","4.4","","3.6","","95","","10","","13","","","","97.42","","","","","","NA"
"2017-05-01 05:00","2017","05","01","05:00","4.6","","3.8","","95","","9","","12","","","","97.39","","","","","","NA"
"2017-05-01 06:00","2017","05","01","06:00","4.9","","4.1","","95","","9","","16","","","","97.35","","","","","","NA"
"2017-05-01 07:00","2017","05","01","07:00","5.2","","4.4","","95","","9","","16","","","","97.30","","","","","","NA"
"2017-05-01 08:00","2017","05","01","08:00","5.8","","5.0","","95","","13","","8","","","","97.32","","","","","","NA"
"2017-05-01 09:00","2017","05","01","09:00","5.9","","5.2","","95","","11","","14","","","","97.21","","","","","","NA"
"2017-05-01 10:00","2017","05","01","10:00","6.4","","5.7","","95","","11","","14","","","","97.09","","","","","","NA"
"2017-05-01 11:00","2017","05","01","11:00","7.2","","6.5","","95","","12","","16","","","","96.98","","","","","","NA"
"2017-05-01 12:00","2017","05","01","12:00","8.5","","7.8","","95","","11","","10","","","","96.90","","","","","","NA"
"2017-05-01 13:00","2017","05","01","13:00","9.9","","9.2","","95","","10","","8","","","","96.77","","","","","","NA"
"2017-05-01 14:00","2017","05","01","14:00","10.9","","10.2","","95","","11","","8","","","","96.70","","","","","","NA"
"2017-05-01 15:00","2017","05","01","15:00","12.1","","11.4","","95","","11","","21","","","","96.32","","","","","","NA"
"2017-05-01 16:00","2017","05","01","16:00","13.4","","12.7","","96","","15","","17","","","","96.20","","","","","","NA"
"2017-05-01 17:00","2017","05","01","17:00","14.0","","12.8","","93","","16","","15","","","","96.25","","","","","","NA"
"2017-05-01 18:00","2017","05","01","18:00","13.0","","12.1","","94","","18","","11","","","","96.22","","","","","","NA"
"2017-05-01 19:00","2017","05","01","19:00","13.5","","12.5","","93","","18","","19","","","","96.24","","","","","","NA"
"2017-05-01 20:00","2017","05","01","20:00","13.3","","11.8","","91","","21","","15","","","","96.22","","","","","","NA"
"2017-05-01 21:00","2017","05","01","21:00","13.4","","11.0","","85","","23","","19","","","","96.32","","","","","","NA"
"2017-05-01 22:00","2017","05","01","22:00","12.7","","9.7","","82","","23","","10","","","","96.33","","","","","","NA"
"2017-05-01 23:00","2017","05","01","23:00","12.0","","8.6","","80","","26","","20","","","","96.34","","","","","","NA"
"2017-05-02 00:00","2017","05","02","00:00","10.5","","7.0","","79","","25","","11","","","","96.44","","","","","","NA"
"2017-05-02 01:00","2017","05","02","01:00","10.2","","7.4","","83","","24","","7","","","","96.46","","","","","","NA"
"2017-05-02 02:00","2017","05","02","02:00","10.1","","6.3","","78","","25","","11","","","","96.46","","","","","","NA"
"2017-05-02 03:00","2017","05","02","03:00","9.0","","5.6","","79","","24","","7","","","","96.47","","","","","","NA"
"2017-05-02 04:00","2017","05","02","04:00","8.4","","5.0","","79","","23","","11","","","","96.47","","","","","","NA"
"2017-05-02 05:00","2017","05","02","05:00","7.7","","4.8","","82","","22","","7","","","","96.44","","","","","","NA"
"2017-05-02 06:00","2017","05","02","06:00","7.9","","5.0","","82","","20","","10","","","","96.45","","","","","","NA"
"2017-05-02 07:00","2017","05","02","07:00","8.4","","5.2","","80","","20","","14","","","","96.44","","","","","","NA"
