"Station Name","SUDBURY A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","46.63"
"Longitude","-80.80"
"Elevation","348.40"
"Climate Identifier","6068153"
"WMO Identifier","71730"
"TC Identifier","YSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-06-01 00:00","2018","06","01","00:00","17.9","","17.4","","97","","29","","10","","24.1","","96.51","","","","","","NA"
"2018-06-01 01:00","2018","06","01","01:00","16.9","","16.7","","98","","30","","10","","24.1","","96.51","","","","","","Mostly Cloudy"
"2018-06-01 02:00","2018","06","01","02:00","16.7","","16.4","","98","","27","","7","","24.1","","96.55","","","","","","NA"
"2018-06-01 03:00","2018","06","01","03:00","16.3","","15.9","","97","","30","","9","","24.1","","96.56","","","","","","NA"
"2018-06-01 04:00","2018","06","01","04:00","15.9","","15.7","","99","","32","","9","","24.1","","96.62","","","","","","Mainly Clear"
"2018-06-01 05:00","2018","06","01","05:00","14.3","","13.9","","97","","1","","25","","32.2","","96.71","","","","","","NA"
"2018-06-01 06:00","2018","06","01","06:00","11.5","","10.0","","91","","2","","26","","32.2","","96.82","","","","","","NA"
"2018-06-01 07:00","2018","06","01","07:00","10.7","","8.8","","88","","36","","24","","32.2","","96.96","","","","","","Cloudy"
"2018-06-01 08:00","2018","06","01","08:00","9.5","","6.7","","82","","36","","26","","32.2","","97.06","","","","","","NA"
"2018-06-01 09:00","2018","06","01","09:00","9.8","","6.7","","81","","1","","22","","32.2","","97.13","","","","","","NA"
"2018-06-01 10:00","2018","06","01","10:00","10.2","","6.2","","76","","1","","25","","32.2","","97.20","","","","","","Cloudy"
"2018-06-01 11:00","2018","06","01","11:00","10.3","","5.9","","74","","2","","25","","32.2","","97.25","","","","","","NA"
"2018-06-01 12:00","2018","06","01","12:00","11.4","","6.5","","72","","2","","26","","32.2","","97.26","","","","","","NA"
"2018-06-01 13:00","2018","06","01","13:00","12.9","","7.0","","67","","2","","30","","32.2","","97.30","","","","","","Mostly Cloudy"
