"Station Name","SUDBURY A"
"Province","ONTARIO"
"Latitude","46.63"
"Longitude","-80.80"
"Elevation","348.40"
"Climate Identifier","6068153"
"WMO Identifier","71730"
"TC Identifier","YSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-09-01 00:00","2017","09","01","00:00","5.4","","2.2","","80","","36","","10","","24.1","","98.34","","","","","","NA"
"2017-09-01 01:00","2017","09","01","01:00","5.2","","2.3","","82","","36","","12","","24.1","","98.30","","","","","","Clear"
"2017-09-01 02:00","2017","09","01","02:00","4.6","","2.4","","85","","36","","11","","24.1","","98.28","","","","","","NA"
"2017-09-01 03:00","2017","09","01","03:00","3.9","","2.2","","88","","35","","7","","24.1","","98.32","","","","","","NA"
"2017-09-01 04:00","2017","09","01","04:00","3.2","","1.7","","90","","34","","10","","24.1","","98.31","","","","","","Clear"
"2017-09-01 05:00","2017","09","01","05:00","2.7","","1.7","","93","","27","","8","","32.2","","98.36","","","","","","NA"
"2017-09-01 06:00","2017","09","01","06:00","1.6","","0.8","","95","","31","","8","","32.2","","98.42","","","","","","NA"
"2017-09-01 07:00","2017","09","01","07:00","4.0","","3.0","","93","","31","","6","","32.2","","98.45","","","","","","Mainly Clear"
"2017-09-01 08:00","2017","09","01","08:00","6.9","","4.6","","85","","33","","7","","32.2","","98.47","","","","","","NA"
"2017-09-01 09:00","2017","09","01","09:00","9.7","","5.0","","73","","28","","4","","32.2","","98.50","","","","","","NA"
"2017-09-01 10:00","2017","09","01","10:00","11.4","","3.2","","57","","34","","13","","32.2","","98.48","","","","","","Mainly Clear"
"2017-09-01 11:00","2017","09","01","11:00","12.2","","3.9","","57","","36","","9","","32.2","","98.44","","","","","","NA"
"2017-09-01 12:00","2017","09","01","12:00","13.9","","4.6","","53","","35","","16","","32.2","","98.40","","","","","","NA"
"2017-09-01 13:00","2017","09","01","13:00","15.2","","5.5","","52","","36","","12","","32.2","","98.33","","","","","","Clear"
"2017-09-01 14:00","2017","09","01","14:00","15.5","","4.4","","47","","7","","8","","32.2","","98.25","","","","","","NA"
"2017-09-01 15:00","2017","09","01","15:00","16.1","","4.3","","45","","6","","8","","32.2","","98.19","","","","","","NA"
"2017-09-01 16:00","2017","09","01","16:00","16.2","","4.2","","44","","36","","3","","32.2","","98.13","","","","","","Clear"
"2017-09-01 17:00","2017","09","01","17:00","16.6","","4.9","","45","","11","","7","","32.2","","98.12","","","","","","NA"
"2017-09-01 18:00","2017","09","01","18:00","16.1","","5.2","","48","","5","","7","","32.2","","98.11","","","","","","NA"
"2017-09-01 19:00","2017","09","01","19:00","13.4","","5.8","","60","","15","","8","","32.2","","98.10","","","","","","Clear"
"2017-09-01 20:00","2017","09","01","20:00","11.8","","5.9","","67","","16","","12","","24.1","","98.09","","","","","","NA"
"2017-09-01 21:00","2017","09","01","21:00","11.2","","4.6","","64","","17","","13","","24.1","","98.13","","","","","","NA"
