"Station Name","THUNDER BAY A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","48.37"
"Longitude","-89.32"
"Elevation","199.30"
"Climate Identifier","6048262"
"WMO Identifier",""
"TC Identifier","YQT"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-01 00:00","2018","04","01","00:00","-10.2","","-17.7","","55","","28","","14","","24.1","","99.31","","","","-17","","NA"
"2018-04-01 01:00","2018","04","01","01:00","-10.3","","-17.3","","57","","27","","16","","24.1","","99.34","","","","-17","","Clear"
"2018-04-01 02:00","2018","04","01","02:00","-10.9","","-17.3","","60","","26","","17","","24.1","","99.34","","","","-18","","NA"
"2018-04-01 03:00","2018","04","01","03:00","-11.6","","-16.9","","65","","25","","18","","24.1","","99.33","","","","-19","","NA"
"2018-04-01 04:00","2018","04","01","04:00","-11.5","","-16.5","","67","","26","","16","","24.1","","99.32","","","","-19","","Clear"
"2018-04-01 05:00","2018","04","01","05:00","-12.1","","-16.5","","70","","26","","15","","24.1","","99.33","","","","-19","","NA"
"2018-04-01 06:00","2018","04","01","06:00","-13.1","","-16.9","","73","","25","","12","","24.1","","99.33","","","","-20","","NA"
"2018-04-01 07:00","2018","04","01","07:00","-14.2","","-17.4","","77","","22","","10","","32.2","","99.34","","","","-20","","Clear"
"2018-04-01 08:00","2018","04","01","08:00","-11.7","","-15.9","","71","","21","","17","","32.2","","99.31","","","","-19","","NA"
"2018-04-01 09:00","2018","04","01","09:00","-9.4","","-14.9","","65","","28","","23","","32.2","","99.25","","","","-18","","NA"
"2018-04-01 10:00","2018","04","01","10:00","-8.0","","-14.5","","60","","29","","28","","32.2","","99.24","","","","-17","","Mainly Clear"
"2018-04-01 11:00","2018","04","01","11:00","-6.7","","-14.5","","54","","25","","22","","32.2","","99.25","","","","-14","","NA"
"2018-04-01 12:00","2018","04","01","12:00","-4.9","","-14.3","","48","","25","","22","","32.2","","99.16","","","","-12","","NA"
"2018-04-01 13:00","2018","04","01","13:00","-3.7","","-13.7","","46","","26","","31","","32.2","","99.06","","","","-11","","Mostly Cloudy"
"2018-04-01 14:00","2018","04","01","14:00","-2.8","","-13.6","","44","","27","","32","","32.2","","99.01","","","","-10","","NA"
"2018-04-01 15:00","2018","04","01","15:00","-2.4","","-13.1","","44","","27","","27","","32.2","","98.93","","","","-9","","NA"
"2018-04-01 16:00","2018","04","01","16:00","-2.0","","-13.1","","43","","24","","26","","32.2","","98.84","","","","-9","","Mostly Cloudy"
"2018-04-01 17:00","2018","04","01","17:00","-1.6","","-13.6","","40","","26","","28","","32.2","","98.79","","","","-8","","NA"
"2018-04-01 18:00","2018","04","01","18:00","-1.6","","-12.5","","43","","25","","23","","32.2","","98.75","","","","-8","","NA"
"2018-04-01 19:00","2018","04","01","19:00","-1.7","","-12.7","","43","","26","","17","","32.2","","98.74","","","","-7","","Mostly Cloudy"
"2018-04-01 20:00","2018","04","01","20:00","-2.5","","-12.0","","48","","26","","20","","24.1","","98.75","","","","-8","","NA"
"2018-04-01 21:00","2018","04","01","21:00","-2.2","","-11.8","","48","","25","","20","","24.1","","98.76","","","","-8","","NA"
"2018-04-01 22:00","2018","04","01","22:00","-3.2","","-11.3","","54","","22","","12","","24.1","","98.76","","","","-8","","Cloudy"
"2018-04-01 23:00","2018","04","01","23:00","-3.5","","-12.1","","52","","24","","15","","24.1","","98.73","","","","-9","","NA"
"2018-04-02 00:00","2018","04","02","00:00","-4.1","","-12.9","","51","","25","","14","","24.1","","98.73","","","","-9","","NA"
