"Station Name","THUNDER BAY A"
"Province","ONTARIO"
"Latitude","48.37"
"Longitude","-89.32"
"Elevation","199.30"
"Climate Identifier","6048262"
"WMO Identifier",""
"TC Identifier","YQT"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-10-01 00:00","2016","10","01","00:00","6.5","","6.5","","100","","29","","8","","8.1","","100.24","","","","","","Fog"
"2016-10-01 01:00","2016","10","01","01:00","6.9","","6.9","","100","","21","","9","","16.1","","100.26","","","","","","Mainly Clear"
"2016-10-01 02:00","2016","10","01","02:00","5.8","","5.8","","100","","29","","6","","24.1","","100.23","","","","","","NA"
"2016-10-01 03:00","2016","10","01","03:00","5.7","","5.7","","100","","20","","7","","24.1","","100.20","","","","","","NA"
"2016-10-01 04:00","2016","10","01","04:00","4.9","","4.9","","100","","30","","9","","24.1","","100.16","","","","","","Clear"
"2016-10-01 05:00","2016","10","01","05:00","4.7","","4.7","","100","","25","","6","","24.1","","100.13","","","","","","NA"
"2016-10-01 06:00","2016","10","01","06:00","5.4","","5.4","","100","","24","","6","","24.1","","100.13","","","","","","NA"
"2016-10-01 07:00","2016","10","01","07:00","7.2","","7.2","","100","","23","","7","","32.2","","100.14","","","","","","Mostly Cloudy"
"2016-10-01 08:00","2016","10","01","08:00","8.0","","7.9","","99","","27","","3","","32.2","","100.14","","","","","","NA"
"2016-10-01 09:00","2016","10","01","09:00","10.1","","9.5","","96","","21","","5","","32.2","","100.12","","","","","","NA"
"2016-10-01 10:00","2016","10","01","10:00","12.2","","10.5","","89","","","","0","","32.2","","100.08","","","","","","Mostly Cloudy"
"2016-10-01 11:00","2016","10","01","11:00","15.3","","11.3","","77","","13","","6","","32.2","","100.04","","","","","","NA"
"2016-10-01 12:00","2016","10","01","12:00","16.9","","11.5","","70","","9","","7","","32.2","","99.99","","","","","","NA"
"2016-10-01 13:00","2016","10","01","13:00","18.5","","10.4","","59","","10","","9","","32.2","","99.91","","","","","","Mainly Clear"
"2016-10-01 14:00","2016","10","01","14:00","19.3","","10.2","","55","","9","","8","","32.2","","99.81","","","","","","NA"
"2016-10-01 15:00","2016","10","01","15:00","19.6","","9.3","","51","","10","","10","","32.2","","99.74","","","","","","NA"
"2016-10-01 16:00","2016","10","01","16:00","20.3","","9.4","","49","","11","","9","","32.2","","99.72","","","","","","Mainly Clear"
"2016-10-01 17:00","2016","10","01","17:00","19.7","","10.3","","54","","8","","10","","32.2","","99.71","","","","","","NA"
"2016-10-01 18:00","2016","10","01","18:00","16.6","","10.5","","67","","9","","14","","32.2","","99.69","","","","","","NA"
