"Station Name","THUNDER BAY A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","48.37"
"Longitude","-89.32"
"Elevation","199.30"
"Climate Identifier","6048262"
"WMO Identifier",""
"TC Identifier","YQT"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-10-01 00:00","2018","10","01","00:00","-0.8","","-1.1","","98","","24","","3","","24.1","","100.39","","","","-2","","NA"
"2018-10-01 01:00","2018","10","01","01:00","-0.9","","-1.6","","95","","27","","6","","24.1","","100.47","","","","-3","","Mostly Cloudy"
"2018-10-01 02:00","2018","10","01","02:00","-2.7","","-3.3","","96","","29","","7","","24.1","","100.50","","","","-6","","NA"
"2018-10-01 03:00","2018","10","01","03:00","-2.7","","-3.0","","98","","28","","8","","24.1","","100.52","","","","-6","","NA"
"2018-10-01 04:00","2018","10","01","04:00","-2.7","","-3.0","","98","","28","","5","","24.1","","","M","","","-5","","Mostly Cloudy"
"2018-10-01 05:00","2018","10","01","05:00","-1.0","","-3.5","","83","","28","","5","","24.1","","","M","","","-3","","NA"
"2018-10-01 06:00","2018","10","01","06:00","-1.0","","-3.0","","86","","24","","8","","24.1","","","M","","","-4","","NA"
"2018-10-01 07:00","2018","10","01","07:00","0.8","","","M","","M","27","","9","","32.2","","","M","","","","","Mostly Cloudy"
"2018-10-01 08:00","2018","10","01","08:00","1.0","","","M","","M","3","","9","","32.2","","","M","","","","","NA"
"2018-10-01 09:00","2018","10","01","09:00","2.0","","-2.1","","74","","3","","9","","32.2","","","M","","","","","NA"
"2018-10-01 10:00","2018","10","01","10:00","2.6","","-1.9","","72","","3","","9","","32.2","","","M","","","","","Cloudy"
"2018-10-01 11:00","2018","10","01","11:00","4.4","","-2.7","","60","","3","","9","","32.2","","","M","","","","","NA"
"2018-10-01 12:00","2018","10","01","12:00","5.8","","-1.6","","59","","3","","9","","32.2","","","M","","","","","NA"
"2018-10-01 13:00","2018","10","01","13:00","6.5","","0.0","","63","","17","","4","","32.2","","","M","","","","","Cloudy"
"2018-10-01 14:00","2018","10","01","14:00","8.1","","0.4","","58","","1","","9","","32.2","","","M","","","","","NA"
"2018-10-01 15:00","2018","10","01","15:00","7.5","","1.4","","65","","10","","7","","24.1","","100.31","","","","","","NA"
"2018-10-01 16:00","2018","10","01","16:00","7.9","","0.4","","59","","17","","13","","32.2","","100.23","","","","","","Mostly Cloudy"
"2018-10-01 17:00","2018","10","01","17:00","8.2","","-0.3","","55","","18","","7","","32.2","","100.17","","","","","","NA"
"2018-10-01 18:00","2018","10","01","18:00","6.6","","0.3","","64","","11","","9","","32.2","","100.10","","","","","","NA"
"2018-10-01 19:00","2018","10","01","19:00","5.8","","1.5","","74","","11","","4","","24.1","","100.07","","","","","","Mostly Cloudy"
"2018-10-01 20:00","2018","10","01","20:00","5.1","","2.6","","84","","36","","2","","24.1","","100.06","","","","","","NA"
"2018-10-01 21:00","2018","10","01","21:00","4.7","","2.9","","88","","33","","3","","24.1","","100.03","","","","","","NA"
"2018-10-01 22:00","2018","10","01","22:00","4.7","","3.4","","91","","29","","5","","24.1","","100.00","","","","","","Mostly Cloudy"
"2018-10-01 23:00","2018","10","01","23:00","4.6","","3.4","","92","","32","","5","","24.1","","99.98","","","","","","NA"
"2018-10-02 00:00","2018","10","02","00:00","4.8","","3.0","","88","","36","","3","","24.1","","99.93","","","","","","NA"
"2018-10-02 01:00","2018","10","02","01:00","2.6","","2.5","","99","","0","","1","","24.1","","99.86","","","","","","Mostly Cloudy"
"2018-10-02 02:00","2018","10","02","02:00","1.5","","1.5","","100","","29","","5","","24.1","","99.86","","","","","","NA"
"2018-10-02 03:00","2018","10","02","03:00","1.2","","1.2","","100","","14","","5","","24.1","","99.82","","","","","","NA"
"2018-10-02 04:00","2018","10","02","04:00","-0.1","","-0.1","","100","","27","","5","","24.1","","99.79","","","","-2","","Mainly Clear"
"2018-10-02 05:00","2018","10","02","05:00","1.6","","1.6","","100","","36","","3","","24.1","","99.77","","","","","","NA"
"2018-10-02 06:00","2018","10","02","06:00","2.6","","2.6","","100","","28","","5","","24.1","","99.75","","","","","","NA"
"2018-10-02 07:00","2018","10","02","07:00","3.0","","3.0","","100","","25","","4","","32.2","","99.76","","","","","","Cloudy"
"2018-10-02 08:00","2018","10","02","08:00","3.8","","3.7","","99","","25","","4","","32.2","","99.75","","","","","","NA"
"2018-10-02 09:00","2018","10","02","09:00","5.1","","4.4","","95","","36","","1","","32.2","","99.73","","","","","","NA"
"2018-10-02 10:00","2018","10","02","10:00","7.9","","5.8","","86","","36","","2","","32.2","","99.70","","","","","","Mostly Cloudy"
"2018-10-02 11:00","2018","10","02","11:00","9.6","","6.0","","78","","19","","10","","32.2","","99.63","","","","","","NA"
"2018-10-02 12:00","2018","10","02","12:00","10.8","","6.3","","74","","18","","12","","32.2","","99.53","","","","","","NA"
"2018-10-02 13:00","2018","10","02","13:00","13.3","","6.6","","64","","18","","9","","32.2","","99.50","","","","","","Mostly Cloudy"
"2018-10-02 14:00","2018","10","02","14:00","12.8","","6.3","","65","","16","","9","","32.2","","99.40","","","","","","NA"
"2018-10-02 15:00","2018","10","02","15:00","13.4","","7.2","","66","","17","","22","","32.2","","99.34","","","","","","NA"
"2018-10-02 16:00","2018","10","02","16:00","12.0","","7.0","","72","","17","","18","","32.2","","99.31","","","","","","Mainly Clear"
"2018-10-02 17:00","2018","10","02","17:00","12.4","","6.7","","68","","18","","18","","32.2","","99.29","","","","","","NA"
"2018-10-02 18:00","2018","10","02","18:00","10.3","","6.7","","78","","19","","13","","32.2","","99.25","","","","","","NA"
"2018-10-02 19:00","2018","10","02","19:00","9.9","","7.2","","83","","17","","8","","24.1","","99.21","","","","","","Mostly Cloudy"
"2018-10-02 20:00","2018","10","02","20:00","9.2","","7.0","","86","","19","","11","","24.1","","99.20","","","","","","NA"
"2018-10-02 21:00","2018","10","02","21:00","9.2","","6.9","","85","","18","","4","","24.1","","99.10","","","","","","NA"
"2018-10-02 22:00","2018","10","02","22:00","9.0","","7.5","","90","","23","","9","","24.1","","99.13","","","","","","Mostly Cloudy"
"2018-10-02 23:00","2018","10","02","23:00","8.8","","7.7","","93","","11","","7","","24.1","","98.99","","","","","","NA"
