"Station Name","SUDBURY A"
"Province","ONTARIO"
"Current Station Operator","NAV Canada"
"Latitude","46.63"
"Longitude","-80.80"
"Elevation","348.40"
"Climate Identifier","6068153"
"WMO Identifier","71730"
"TC Identifier","YSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2018-04-01 00:00","2018","04","01","00:00","-8.0","","-11.1","","79","","31","","24","","24.1","","96.61","","","","-16","","Blowing Snow"
"2018-04-01 01:00","2018","04","01","01:00","-9.0","","-11.7","","81","","29","","14","","24.1","","96.78","","","","-15","","Mainly Clear"
"2018-04-01 02:00","2018","04","01","02:00","-9.7","","-12.0","","84","","25","","12","","24.1","","96.89","","","","-16","","NA"
"2018-04-01 03:00","2018","04","01","03:00","-10.7","","-12.5","","87","","26","","12","","24.1","","96.97","","","","-17","","NA"
"2018-04-01 04:00","2018","04","01","04:00","-11.2","","-13.0","","87","","26","","13","","24.1","","97.07","","","","-18","","Mainly Clear"
"2018-04-01 05:00","2018","04","01","05:00","-11.0","","-13.9","","80","","28","","18","","24.1","","97.15","","","","-19","","NA"
"2018-04-01 06:00","2018","04","01","06:00","-12.5","","-15.6","","78","","28","","14","","32.2","","97.22","","","","-20","","NA"
"2018-04-01 07:00","2018","04","01","07:00","-12.8","","-16.1","","77","","27","","13","","32.2","","97.31","","","","-20","","Clear"
"2018-04-01 08:00","2018","04","01","08:00","-11.1","","-15.6","","70","","28","","12","","32.2","","97.40","","","","-17","","NA"
"2018-04-01 09:00","2018","04","01","09:00","-9.8","","-15.5","","63","","29","","12","","32.2","","97.44","","","","-16","","NA"
"2018-04-01 10:00","2018","04","01","10:00","-8.2","","-15.7","","55","","24","","12","","32.2","","97.49","","","","-14","","Clear"
"2018-04-01 11:00","2018","04","01","11:00","-6.6","","-15.1","","51","","24","","16","","32.2","","97.54","","","","-13","","NA"
"2018-04-01 12:00","2018","04","01","12:00","-5.2","","-13.9","","51","","23","","23","","32.2","","97.49","","","","-12","","NA"
"2018-04-01 13:00","2018","04","01","13:00","-5.0","","-12.0","","58","","23","","17","","32.2","","97.45","","","","-11","","Mostly Cloudy"
"2018-04-01 14:00","2018","04","01","14:00","-4.0","","-12.0","","54","","24","","26","","24.1","","97.41","","","","-11","","NA"
"2018-04-01 15:00","2018","04","01","15:00","-4.3","","-12.4","","53","","22","","28","","24.1","","97.40","","","","-12","","NA"
