"Station Name","SUDBURY A"
"Province","ONTARIO"
"Latitude","46.63"
"Longitude","-80.80"
"Elevation","348.40"
"Climate Identifier","6068153"
"WMO Identifier","71730"
"TC Identifier","YSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-08-01 00:00","2016","08","01","00:00","20.0","","14.4","","70","","2","","4","","24.1","","97.84","","","","","","NA"
"2016-08-01 01:00","2016","08","01","01:00","19.6","","14.3","","71","","35","","3","","24.1","","97.85","","","","","","Cloudy"
"2016-08-01 02:00","2016","08","01","02:00","18.2","","14.7","","80","","33","","7","","24.1","","97.83","","","","","","NA"
"2016-08-01 03:00","2016","08","01","03:00","17.5","","14.8","","84","","33","","5","","24.1","","97.84","","","","","","NA"
"2016-08-01 04:00","2016","08","01","04:00","17.8","","16.0","","89","","5","","12","","24.1","","97.86","","","","","","Mainly Clear"
"2016-08-01 05:00","2016","08","01","05:00","17.5","","15.9","","90","","3","","10","","32.2","","97.88","","","","","","NA"
"2016-08-01 06:00","2016","08","01","06:00","18.4","","16.4","","88","","3","","12","","32.2","","97.91","","","","","","NA"
"2016-08-01 07:00","2016","08","01","07:00","20.4","","16.9","","80","","2","","4","","32.2","","97.94","","26","","","","Mainly Clear"
"2016-08-01 08:00","2016","08","01","08:00","22.1","","15.8","","67","","7","","4","","32.2","","97.94","","27","","","","NA"
"2016-08-01 09:00","2016","08","01","09:00","24.3","","16.4","","61","","28","","4","","32.2","","97.96","","29","","","","NA"
"2016-08-01 10:00","2016","08","01","10:00","25.7","","14.1","","48","","8","","5","","32.2","","97.96","","29","","","","Mainly Clear"
"2016-08-01 11:00","2016","08","01","11:00","25.4","","13.1","","46","","1","","8","","32.2","","97.95","","28","","","","NA"
"2016-08-01 12:00","2016","08","01","12:00","26.0","","12.7","","43","","5","","6","","32.2","","97.93","","29","","","","NA"
"2016-08-01 13:00","2016","08","01","13:00","27.8","","12.8","","39","","5","","4","","32.2","","97.90","","30","","","","Mainly Clear"
"2016-08-01 14:00","2016","08","01","14:00","28.5","","12.3","","36","","8","","10","","32.2","","97.85","","31","","","","NA"
"2016-08-01 15:00","2016","08","01","15:00","28.9","","12.6","","36","","5","","7","","32.2","","97.81","","31","","","","NA"
"2016-08-01 16:00","2016","08","01","16:00","29.0","","12.3","","35","","10","","9","","32.2","","97.77","","31","","","","Mainly Clear"
"2016-08-01 17:00","2016","08","01","17:00","29.2","","11.1","","32","","3","","12","","32.2","","97.74","","31","","","","NA"
"2016-08-01 18:00","2016","08","01","18:00","28.5","","11.4","","34","","2","","8","","32.2","","97.72","","30","","","","NA"
"2016-08-01 19:00","2016","08","01","19:00","27.5","","10.9","","35","","2","","5","","32.2","","97.74","","29","","","","Clear"
"2016-08-01 20:00","2016","08","01","20:00","24.4","","14.1","","52","","14","","9","","32.2","","97.77","","28","","","","NA"
"2016-08-01 21:00","2016","08","01","21:00","22.6","","14.1","","58","","20","","8","","24.1","","97.85","","26","","","","NA"
"2016-08-01 22:00","2016","08","01","22:00","21.1","","13.7","","62","","21","","11","","24.1","","97.87","","","","","","Mainly Clear"
"2016-08-01 23:00","2016","08","01","23:00","20.9","","13.9","","64","","24","","7","","24.1","","97.89","","","","","","NA"
"2016-08-02 00:00","2016","08","02","00:00","19.6","","13.6","","68","","21","","8","","24.1","","97.89","","","","","","NA"
"2016-08-02 01:00","2016","08","02","01:00","19.1","","13.6","","70","","27","","6","","24.1","","97.91","","","","","","Mainly Clear"
"2016-08-02 02:00","2016","08","02","02:00","19.1","","14.0","","72","","27","","8","","24.1","","97.90","","","","","","NA"
"2016-08-02 03:00","2016","08","02","03:00","17.5","","13.9","","79","","33","","7","","24.1","","97.90","","","","","","NA"
